0 0.48633566 0.38724414 
0.0081823012 0.48639137 0.38720948 
0.016364602 0.48644689 0.38717479 
0.024546903 0.48650226 0.3871401 
0.032729205 0.48655748 0.38710541 
0.040936787 0.48661268 0.3870706 
0.049144372 0.48666775 0.38703579 
0.057351958 0.48672262 0.38700098 
0.065559544 0.48677737 0.3869662 
0.074046582 0.48683378 0.3869302 
0.082533613 0.48689002 0.3868942 
0.091020651 0.48694611 0.3868582 
0.099507689 0.48700199 0.38682219 
0.10774955 0.48705611 0.38678724 
0.11599141 0.48711008 0.38675228 
0.12423328 0.48716387 0.38671732 
0.13247514 0.48721749 0.38668236 
0.14061059 0.48727027 0.38664785 
0.14874604 0.48732287 0.38661334 
0.1568815 0.48737535 0.3865788 
0.16501695 0.48742762 0.38654429 
0.17322174 0.48748019 0.38650948 
0.18142653 0.48753262 0.38647467 
0.18963131 0.48758489 0.38643986 
0.1978361 0.48763698 0.38640505 
0.2060958 0.48768926 0.38637 
0.2143555 0.48774135 0.38633496 
0.2226152 0.4877933 0.38629991 
0.2308749 0.48784509 0.38626486 
0.23910239 0.4878965 0.38622996 
0.24732989 0.48794776 0.38619506 
0.25555739 0.48799884 0.38616014 
0.26378489 0.48804978 0.38612524 
0.27211821 0.48810118 0.38608989 
0.28045154 0.48815241 0.38605452 
0.28878486 0.4882035 0.38601917 
0.29711819 0.4882544 0.38598382 
0.30551496 0.48830554 0.38594821 
0.31391174 0.48835647 0.3859126 
0.32230851 0.48840728 0.38587695 
0.33070529 0.48845789 0.38584134 
0.33899313 0.48850769 0.3858062 
0.34728098 0.48855731 0.38577104 
0.35556886 0.48860675 0.3857359 
0.3638567 0.48865604 0.38570073 
0.37215775 0.48870525 0.38566554 
0.3804588 0.4887543 0.38563034 
0.38875988 0.48880318 0.38559514 
0.39706093 0.48885188 0.38555995 
0.40530443 0.48890007 0.38552499 
0.41354796 0.48894811 0.38549006 
0.42179146 0.48899597 0.3854551 
0.430035 0.48904368 0.38542014 
0.43835059 0.48909163 0.38538492 
0.44666621 0.48913944 0.38534966 
0.4549818 0.48918706 0.38531443 
0.46329743 0.48923451 0.38527918 
0.47173989 0.48928252 0.38524342 
0.48018235 0.48933035 0.38520765 
0.48862481 0.48937804 0.38517189 
0.49706724 0.48942551 0.38513613 
0.50546229 0.48947257 0.38510057 
0.51385736 0.48951945 0.38506502 
0.52225244 0.48956615 0.38502946 
0.53064746 0.4896127 0.38499391 
0.53907734 0.48965928 0.38495824 
0.54750723 0.48970565 0.38492253 
0.55593711 0.48975188 0.38488686 
0.564367 0.48979792 0.38485119 
0.57278007 0.4898437 0.38481557 
0.58119315 0.48988932 0.38477999 
0.58960617 0.48993474 0.38474441 
0.59801924 0.48998001 0.38470879 
0.60648495 0.4900254 0.384673 
0.61495072 0.49007061 0.38463721 
0.62341642 0.49011564 0.38460141 
0.63188213 0.4901605 0.38456562 
0.64031851 0.49020502 0.38452995 
0.64875489 0.4902494 0.3844943 
0.65719128 0.49029356 0.38445866 
0.66562766 0.49033758 0.38442302 
0.67397529 0.49038097 0.38438773 
0.68232292 0.49042419 0.38435248 
0.69067061 0.49046722 0.38431722 
0.69901824 0.49051011 0.38428199 
0.70746785 0.49055332 0.38424632 
0.71591747 0.49059638 0.38421065 
0.72436708 0.49063927 0.38417497 
0.7328167 0.49068198 0.38413933 
0.74138016 0.49072507 0.38410321 
0.74994361 0.49076802 0.38406709 
0.75850701 0.49081075 0.38403097 
0.76707047 0.49085334 0.38399488 
0.77559608 0.49089554 0.38395894 
0.78412163 0.49093759 0.38392299 
0.79264724 0.49097943 0.38388708 
0.80117285 0.49102113 0.38385114 
0.80969203 0.49106261 0.38381526 
0.8182112 0.49110389 0.38377941 
0.82673043 0.49114501 0.38374352 
0.8352496 0.49118596 0.38370767 
0.84381568 0.49122697 0.38367161 
0.85238171 0.4912678 0.38363558 
0.86094779 0.49130845 0.38359952 
0.86951381 0.49134889 0.38356352 
0.87814224 0.49138948 0.38352722 
0.88677067 0.4914299 0.38349095 
0.89539909 0.4914701 0.38345468 
0.90402752 0.49151015 0.38341844 
0.9126634 0.49155006 0.38338217 
0.92129928 0.49158975 0.3833459 
0.92993516 0.4916293 0.38330963 
0.93857104 0.49166864 0.38327339 
0.94717413 0.49170768 0.38323727 
0.95577723 0.49174654 0.38320118 
0.96438038 0.4917852 0.38316509 
0.97298348 0.4918237 0.38312903 
0.98164296 0.49186227 0.38309273 
0.9903025 0.49190065 0.38305643 
0.99896199 0.49193883 0.38302013 
1.0076215 0.49197686 0.38298386 
1.0164052 0.49201524 0.38294709 
1.0251888 0.49205345 0.38291031 
1.0339725 0.49209145 0.38287356 
1.0427562 0.49212927 0.38283679 
1.0514188 0.4921664 0.38280058 
1.0600814 0.49220333 0.38276434 
1.0687439 0.49224007 0.38272813 
1.0774066 0.49227667 0.38269192 
1.086059 0.49231303 0.38265577 
1.0947114 0.49234918 0.38261965 
1.1033638 0.49238518 0.3825835 
1.1120162 0.492421 0.38254741 
1.1207768 0.49245706 0.38251084 
1.1295375 0.49249297 0.3824743 
1.138298 0.49252868 0.38243777 
1.1470587 0.4925642 0.38240123 
1.1557366 0.49259919 0.38236508 
1.1644143 0.49263403 0.38232893 
1.1730921 0.49266866 0.38229278 
1.18177 0.49270314 0.38225666 
1.1907793 0.49273872 0.38221917 
1.1997887 0.4927741 0.38218167 
1.2087982 0.4928093 0.38214421 
1.2178075 0.49284431 0.38210675 
1.2267758 0.49287894 0.38206947 
1.235744 0.4929134 0.38203222 
1.2447122 0.49294767 0.38199496 
1.2536803 0.49298173 0.38195774 
1.2625321 0.49301517 0.38192099 
1.271384 0.49304843 0.38188428 
1.2802358 0.49308148 0.38184759 
1.2890875 0.49311435 0.38181087 
1.2979605 0.49314713 0.38177413 
1.3068335 0.49317971 0.38173735 
