0 0.45048091 0.39810228 
0.008286709 0.45050082 0.39808172 
0.016573418 0.4505206 0.39806113 
0.024860127 0.4505403 0.39804056 
0.033146836 0.45055991 0.39802 
0.040888369 0.45057815 0.39800078 
0.048629902 0.45059627 0.39798155 
0.056371432 0.45061436 0.39796236 
0.064112969 0.45063233 0.39794314 
0.073403768 0.45065379 0.3979201 
0.082694568 0.45067513 0.39789706 
0.091985367 0.45069638 0.397874 
0.10127617 0.45071748 0.39785096 
0.10953187 0.45073614 0.39783049 
0.11778758 0.4507547 0.39781004 
0.12604329 0.45077315 0.39778957 
0.134299 0.45079151 0.39776909 
0.14279348 0.45081031 0.39774805 
0.15128797 0.45082903 0.39772701 
0.15978247 0.45084763 0.39770597 
0.16827695 0.4508661 0.39768493 
0.17605656 0.45088297 0.39766565 
0.18383616 0.45089972 0.3976464 
0.19161576 0.45091641 0.39762715 
0.19939537 0.45093301 0.39760789 
0.20832172 0.45095196 0.39758578 
0.21724807 0.4509708 0.3975637 
0.22617441 0.45098951 0.39754161 
0.23510076 0.45100811 0.39751956 
0.24297826 0.45102444 0.39750007 
0.25085574 0.45104069 0.39748061 
0.25873324 0.45105684 0.39746112 
0.26661074 0.4510729 0.39744166 
0.27531794 0.45109054 0.39742014 
0.2840251 0.4511081 0.39739862 
0.2927323 0.45112556 0.39737713 
0.30143949 0.45114288 0.39735562 
0.30956998 0.45115897 0.39733556 
0.31770045 0.45117497 0.3973155 
0.32583091 0.45119089 0.39729542 
0.3339614 0.45120671 0.39727536 
0.34252417 0.45122328 0.39725426 
0.35108694 0.45123973 0.39723313 
0.35964972 0.45125607 0.39721203 
0.36821249 0.45127234 0.39719093 
0.37731597 0.4512895 0.39716849 
0.38641942 0.45130652 0.39714608 
0.39552289 0.45132348 0.39712366 
0.40462637 0.45134029 0.39710125 
0.41264573 0.45135501 0.39708149 
0.42066509 0.45136961 0.39706177 
0.42868444 0.45138416 0.39704207 
0.43670377 0.45139861 0.39702234 
0.44594067 0.45141512 0.39699963 
0.45517758 0.45143154 0.39697692 
0.46441448 0.45144781 0.39695424 
0.47365138 0.451464 0.39693153 
0.48263919 0.45147961 0.39690948 
0.49162701 0.45149511 0.39688742 
0.50061482 0.45151049 0.39686537 
0.50960267 0.45152578 0.39684331 
0.51870841 0.45154113 0.39682099 
0.52781421 0.45155638 0.39679867 
0.53692001 0.45157149 0.39677635 
0.54602575 0.45158651 0.39675406 
0.55425042 0.45159999 0.39673391 
0.56247514 0.45161334 0.39671379 
0.57069981 0.45162663 0.39669365 
0.57892448 0.4516398 0.39667353 
0.58859247 0.45165515 0.3966499 
0.59826046 0.45167038 0.39662626 
0.60792851 0.45168549 0.39660263 
0.61759651 0.45170048 0.39657903 
0.62642986 0.45171404 0.39655745 
0.6352632 0.45172748 0.3965359 
0.64409649 0.45174083 0.39651436 
0.65292984 0.45175406 0.39649281 
0.66222858 0.45176789 0.39647016 
0.67152739 0.45178157 0.39644748 
0.68082613 0.45179516 0.39642483 
0.69012493 0.4518086 0.39640221 
0.69900119 0.45182133 0.3963806 
0.70787746 0.45183396 0.39635903 
0.71675378 0.45184645 0.39633742 
0.72563004 0.45185885 0.39631587 
0.7351836 0.45187208 0.39629266 
0.74473721 0.45188516 0.39626947 
0.75429076 0.45189813 0.39624625 
0.76384431 0.45191097 0.3962231 
0.77320355 0.45192343 0.39620039 
0.78256273 0.45193574 0.39617771 
0.79192197 0.45194796 0.39615506 
0.80128121 0.45196003 0.39613238 
0.81004012 0.45197123 0.39611119 
0.81879908 0.45198232 0.39609 
0.82755804 0.45199332 0.39606881 
0.836317 0.45200416 0.39604765 
0.84529018 0.45201522 0.39602599 
0.85426342 0.45202613 0.39600432 
0.86323667 0.45203692 0.39598265 
0.87220991 0.45204762 0.39596102 
0.88126749 0.45205829 0.39593917 
0.89032507 0.45206887 0.39591736 
0.89938271 0.4520793 0.39589554 
0.90844029 0.45208964 0.39587373 
0.91831535 0.45210078 0.39584997 
0.92819041 0.45211178 0.39582622 
0.93806541 0.45212263 0.3958025 
0.94794047 0.45213336 0.39577878 
0.95706946 0.45214316 0.39575687 
0.96619844 0.45215285 0.39573497 
0.97532749 0.45216241 0.39571309 
0.98445648 0.45217186 0.39569122 
0.99427247 0.45218188 0.3956677 
1.0040885 0.45219177 0.39564422 
1.0139045 0.45220155 0.39562073 
1.0237205 0.45221114 0.39559725 
1.0340532 0.45222116 0.39557257 
1.044386 0.45223099 0.3955479 
1.0547189 0.45224068 0.39552325 
1.0650516 0.45225021 0.39549863 
1.0740708 0.45225841 0.39547712 
1.0830901 0.45226651 0.39545566 
1.0921093 0.45227447 0.39543417 
1.1011286 0.45228234 0.39541274 
1.110397 0.45229033 0.39539069 
1.1196655 0.45229816 0.3953687 
1.128934 0.45230588 0.39534667 
1.1382025 0.45231351 0.39532468 
1.1479871 0.45232141 0.39530149 
1.1577717 0.45232916 0.3952783 
1.1675564 0.45233682 0.39525515 
1.177341 0.4523443 0.39523199 
1.1866165 0.4523513 0.39521006 
1.195892 0.45235816 0.39518815 
1.2051675 0.45236492 0.39516625 
1.214443 0.45237154 0.39514434 
1.2234521 0.45237789 0.39512309 
1.2324612 0.45238408 0.39510188 
1.2414703 0.45239019 0.39508066 
1.2504793 0.45239618 0.39505947 
1.2596012 0.45240214 0.39503801 
1.2687232 0.45240799 0.39501655 
1.2778451 0.45241368 0.39499512 
1.286967 0.45241931 0.39497373 
1.2958611 0.45242465 0.39495286 
1.3047553 0.45242989 0.39493203 
1.3136494 0.45243505 0.3949112 
1.3225436 0.45244005 0.39489037 
1.3321494 0.45244536 0.3948679 
1.3417552 0.45245054 0.39484546 
1.3513609 0.45245561 0.39482301 
1.3609667 0.45246053 0.3948006 
1.3704982 0.4524653 0.39477837 
1.3800298 0.45246992 0.39475617 
1.3895613 0.45247442 0.394734 
1.3990928 0.45247883 0.39471182 
1.4091789 0.45248333 0.39468837 
1.4192648 0.45248768 0.39466494 
1.4293509 0.45249191 0.39464155 
1.4394368 0.45249599 0.39461815 
1.4489415 0.45249972 0.39459613 
1.4584461 0.45250332 0.39457414 
1.4679508 0.45250678 0.39455214 
1.4774555 0.45251015 0.39453018 
1.4860727 0.45251307 0.3945103 
1.4946898 0.4525159 0.39449039 
1.503307 0.45251861 0.39447054 
1.5119241 0.45252123 0.39445069 
1.5208068 0.45252386 0.39443022 
1.5296896 0.45252633 0.39440981 
1.5385722 0.45252872 0.39438939 
1.5474548 0.45253101 0.39436898 
1.5575523 0.45253345 0.39434582 
1.5676498 0.45253578 0.39432266 
1.5777473 0.45253795 0.39429954 
1.5878448 0.45253998 0.39427641 
1.5981559 0.45254192 0.39425284 
1.608467 0.45254371 0.39422929 
1.618778 0.45254537 0.39420578 
1.629089 0.45254686 0.39418226 
1.638775 0.45254815 0.39416021 
1.648461 0.45254931 0.39413816 
1.6581471 0.45255032 0.39411613 
1.6678331 0.45255122 0.39409414 
1.6779413 0.45255202 0.39407122 
1.6880496 0.45255268 0.3940483 
1.6981578 0.45255321 0.39402542 
1.708266 0.4525536 0.39400253 
1.7176104 0.45255384 0.39398143 
1.7269548 0.45255396 0.39396033 
1.7362993 0.45255396 0.39393923 
1.7456436 0.45255384 0.39391819 
1.7543445 0.4525536 0.39389858 
1.7630453 0.45255327 0.39387903 
1.7717462 0.45255286 0.39385945 
1.7804469 0.45255235 0.39383993 
