0 0.62546766 0.39656535 
0.013362739 0.62565845 0.39641994 
0.026725478 0.62584883 0.39627466 
0.040088218 0.62603873 0.39612955 
0.053450957 0.62622815 0.39598453 
0.066887036 0.62641823 0.39583889 
0.080323122 0.62660784 0.39569336 
0.093759201 0.62679702 0.39554799 
0.10719528 0.62698573 0.39540273 
0.12073333 0.62717539 0.39525652 
0.13427138 0.6273647 0.39511046 
0.14780943 0.62755346 0.39496452 
0.16134748 0.62774181 0.39481872 
0.17498523 0.62793112 0.39467201 
0.18862298 0.62811995 0.39452544 
0.20226072 0.6283083 0.39437899 
0.21589847 0.62849623 0.39423272 
0.2295918 0.62868446 0.39408597 
0.24328512 0.62887222 0.39393935 
0.25697845 0.62905955 0.3937929 
0.27067178 0.62924641 0.39364657 
0.2844854 0.62943447 0.39349911 
0.29829901 0.62962204 0.39335179 
0.31211263 0.62980914 0.39320463 
0.32592624 0.62999582 0.39305761 
0.33983225 0.63018328 0.39290977 
0.35373822 0.63037026 0.39276206 
0.36764419 0.63055676 0.39261448 
0.38155016 0.63074279 0.39246708 
0.39553419 0.63092941 0.39231899 
0.40951824 0.63111556 0.39217106 
0.42350227 0.63130122 0.39202327 
0.43748629 0.63148648 0.39187562 
0.45158651 0.63167274 0.39172691 
0.46568677 0.63185853 0.39157835 
0.47978699 0.63204384 0.39142993 
0.49388725 0.63222873 0.39128166 
0.50807542 0.63241422 0.39113265 
0.52226365 0.63259929 0.39098376 
0.53645188 0.63278389 0.39083505 
0.55064005 0.63296795 0.39068648 
0.56494266 0.63315302 0.39053687 
0.57924527 0.63333768 0.39038742 
0.59354788 0.6335218 0.39023811 
0.60785049 0.63370544 0.39008898 
0.62226635 0.63389003 0.3899388 
0.63668221 0.63407415 0.38978881 
0.65109807 0.63425773 0.38963896 
0.66551393 0.6344409 0.38948926 
0.6800226 0.63462472 0.38933879 
0.6945312 0.634808 0.38918847 
0.70903987 0.63499087 0.38903829 
0.72354847 0.6351732 0.38888827 
0.73814851 0.63535613 0.3887375 
0.75274855 0.63553864 0.38858688 
0.76734859 0.63572061 0.38843641 
0.78194857 0.63590211 0.38828611 
0.79669452 0.63608485 0.38813448 
0.81144047 0.63626719 0.38798302 
0.82618642 0.63644892 0.38783172 
0.84093231 0.63663018 0.38768059 
0.85577816 0.63681215 0.3875286 
0.87062401 0.63699365 0.38737676 
0.88546985 0.63717461 0.38722512 
0.90031564 0.63735503 0.38707364 
0.91524911 0.63753599 0.38692141 
0.93018252 0.63771647 0.38676938 
0.94511592 0.63789642 0.38661751 
0.96004933 0.63807583 0.38646582 
0.97510803 0.63825625 0.38631302 
0.99016672 0.63843614 0.3861604 
1.0052254 0.63861549 0.38600796 
1.0202841 0.6387943 0.38585567 
1.0354902 0.63897437 0.38570207 
1.0506963 0.6391539 0.38554868 
1.0659024 0.63933289 0.38539544 
1.0811085 0.63951129 0.38524237 
1.0964425 0.6396907 0.38508821 
1.1117765 0.63986957 0.38493422 
1.1271104 0.64004791 0.38478041 
1.1424444 0.64022565 0.38462678 
1.1578918 0.64040422 0.38447219 
1.173339 0.6405822 0.38431779 
1.1887863 0.64075965 0.38416356 
1.2042335 0.64093655 0.38400954 
1.2198229 0.64111447 0.38385427 
1.2354122 0.64129192 0.38369918 
