0 0.69306266 0.35974634 
0.029393069 0.69331092 0.35949883 
0.058786139 0.69355768 0.35925195 
0.088179208 0.69380301 0.35900569 
0.11757228 0.69404685 0.35876006 
0.14657521 0.69428599 0.3585183 
0.17557815 0.69452363 0.35827714 
0.20458107 0.69475985 0.35803661 
0.233584 0.69499463 0.35779664 
0.26223958 0.69522512 0.35756016 
0.29089513 0.69545424 0.35732424 
0.31955072 0.69568187 0.35708892 
0.34820628 0.69590807 0.35685417 
0.37656558 0.69613057 0.35662243 
0.40492484 0.69635159 0.35639125 
0.43328413 0.69657123 0.35616064 
0.4616434 0.69678944 0.35593063 
0.48971492 0.69700408 0.35570347 
0.51778644 0.69721729 0.35547689 
0.54585791 0.69742912 0.35525084 
0.57392943 0.69763952 0.35502535 
0.60176051 0.69784671 0.35480234 
0.62959158 0.69805259 0.35457987 
0.65742266 0.69825703 0.35435796 
0.68525374 0.69846004 0.35413656 
0.71284461 0.69866002 0.3539176 
0.74043548 0.69885856 0.35369921 
0.76802635 0.69905573 0.35348129 
0.79561722 0.69925153 0.35326394 
0.82299012 0.69944441 0.3530488 
0.85036308 0.69963592 0.35283419 
0.87773603 0.69982606 0.3526201 
0.90510899 0.70001483 0.35240653 
0.93227702 0.7002008 0.35219505 
0.959445 0.70038539 0.35198408 
0.98661304 0.70056868 0.35177362 
1.0137811 0.70075059 0.35156366 
1.0407454 0.70092976 0.35135576 
1.0677098 0.70110756 0.35114837 
1.0946742 0.70128405 0.35094148 
1.1216385 0.70145911 0.35073507 
1.148401 0.70163155 0.35053071 
1.1751636 0.70180267 0.35032684 
1.2019261 0.70197237 0.35012341 
1.2286886 0.70214075 0.34992051 
1.255258 0.70230657 0.34971952 
1.2818273 0.70247102 0.34951901 
1.3083967 0.70263416 0.34931898 
1.3349661 0.70279586 0.34911945 
1.3613698 0.70295531 0.3489216 
1.3877738 0.70311338 0.34872422 
1.4141775 0.70327008 0.34852731 
1.4405814 0.70342541 0.34833086 
1.4667962 0.70357829 0.34813628 
1.493011 0.70372987 0.34794214 
1.5192257 0.70388007 0.34774849 
1.5454406 0.7040289 0.34755528 
1.5714731 0.70417541 0.34736386 
1.5975058 0.70432055 0.34717289 
1.6235384 0.70446432 0.34698236 
1.6495709 0.70460677 0.34679228 
1.6754346 0.70474696 0.34660387 
1.7012984 0.70488578 0.34641591 
1.727162 0.70502323 0.34622839 
